ID,Label,URL,"Search Volume",Followers,Taxonomy,"Related Interests"
947929587366,"balcony furniture",https://www.pinterest.com/ideas/balcony-furniture/947929587366,18490,0,,
945754758583,"balcony furniture ideas",https://www.pinterest.com/ideas/balcony-furniture-ideas/945754758583,5690,0,,
920761215405,"small balcony furniture",https://www.pinterest.com/ideas/small-balcony-furniture/920761215405,3034,1,"home decor (https://app.pinclicks.com/keyword/home-decor/935249274030)
furniture (https://app.pinclicks.com/keyword/furniture/936760250909)
furniture ideas (https://app.pinclicks.com/keyword/furniture-ideas/906382547481)","mini balcony ideas apartment (https://app.pinclicks.com/keyword/mini-balcony-ideas-apartment/943411720013)
very small balcony decor (https://app.pinclicks.com/keyword/very-small-balcony-decor/934875156828)
small balcony inspiration (https://app.pinclicks.com/keyword/small-balcony-inspiration/920631215063)
balcony set up (https://app.pinclicks.com/keyword/balcony-set-up/951313287698)
balcony seating ideas (https://app.pinclicks.com/keyword/balcony-seating-ideas/928243474976)
balcony furniture ideas (https://app.pinclicks.com/keyword/balcony-furniture-ideas/945754758583)
small balcony seating (https://app.pinclicks.com/keyword/small-balcony-seating/961691326375)
very small balcony ideas apartment (https://app.pinclicks.com/keyword/very-small-balcony-ideas-apartment/933079520895)
small cozy balcony ideas (https://app.pinclicks.com/keyword/small-cozy-balcony-ideas/921566996949)
little balcony ideas (https://app.pinclicks.com/keyword/little-balcony-ideas/926383001008)"
928602704941,"outdoor balcony furniture",https://www.pinterest.com/ideas/outdoor-balcony-furniture/928602704941,1995,0,"lawn and garden (https://app.pinclicks.com/keyword/lawn-and-garden/909983286710)
outdoor storage (https://app.pinclicks.com/keyword/outdoor-storage/960442020412)","balcony chairs ideas (https://app.pinclicks.com/keyword/balcony-chairs-ideas/957283691178)
balcony sofa ideas (https://app.pinclicks.com/keyword/balcony-sofa-ideas/952282745962)
terrace furniture outdoor (https://app.pinclicks.com/keyword/terrace-furniture-outdoor/896075169037)
outside balcony ideas (https://app.pinclicks.com/keyword/outside-balcony-ideas/912238413114)
modern balcony ideas (https://app.pinclicks.com/keyword/modern-balcony-ideas/916494716978)
small balcony furniture ideas (https://app.pinclicks.com/keyword/small-balcony-furniture-ideas/923603696989)
balcony seating ideas (https://app.pinclicks.com/keyword/balcony-seating-ideas/928243474976)
balcony set up (https://app.pinclicks.com/keyword/balcony-set-up/951313287698)
small outdoor balcony ideas (https://app.pinclicks.com/keyword/small-outdoor-balcony-ideas/928005669014)
outdoor patio ideas (https://app.pinclicks.com/keyword/outdoor-patio-ideas/906451681615)"
917175793394,"diy balcony furniture",https://www.pinterest.com/ideas/diy-balcony-furniture/917175793394,1767,0,"diy and crafts (https://app.pinclicks.com/keyword/diy-and-crafts/934876475639)
diy furniture building (https://app.pinclicks.com/keyword/diy-furniture-building/942976798011)","mini balcony ideas apartment (https://app.pinclicks.com/keyword/mini-balcony-ideas-apartment/943411720013)
balcony table ideas (https://app.pinclicks.com/keyword/balcony-table-ideas/909454083868)
small balcony furniture ideas (https://app.pinclicks.com/keyword/small-balcony-furniture-ideas/923603696989)
balcony set up (https://app.pinclicks.com/keyword/balcony-set-up/951313287698)
diy balcony decor ideas (https://app.pinclicks.com/keyword/diy-balcony-decor-ideas/910271306000)
small outdoor balcony ideas (https://app.pinclicks.com/keyword/small-outdoor-balcony-ideas/928005669014)
small balcony ideas on a budget (https://app.pinclicks.com/keyword/small-balcony-ideas-on-a-budget/938062243881)
ikea balcony ideas (https://app.pinclicks.com/keyword/ikea-balcony-ideas/903619511919)
small balcony seating (https://app.pinclicks.com/keyword/small-balcony-seating/961691326375)
simple balcony ideas (https://app.pinclicks.com/keyword/simple-balcony-ideas/914361216770)"
923603696989,"small balcony furniture ideas",https://www.pinterest.com/ideas/small-balcony-furniture-ideas/923603696989,1619,0,"home decor (https://app.pinclicks.com/keyword/home-decor/935249274030)
furniture (https://app.pinclicks.com/keyword/furniture/936760250909)
furniture ideas (https://app.pinclicks.com/keyword/furniture-ideas/906382547481)","mini balcony ideas apartment (https://app.pinclicks.com/keyword/mini-balcony-ideas-apartment/943411720013)
very small balcony decor (https://app.pinclicks.com/keyword/very-small-balcony-decor/934875156828)
small balcony seating (https://app.pinclicks.com/keyword/small-balcony-seating/961691326375)
small cozy balcony ideas (https://app.pinclicks.com/keyword/small-cozy-balcony-ideas/921566996949)
balcony set up (https://app.pinclicks.com/keyword/balcony-set-up/951313287698)
small balcony ideas on a budget (https://app.pinclicks.com/keyword/small-balcony-ideas-on-a-budget/938062243881)
very small balcony ideas apartment (https://app.pinclicks.com/keyword/very-small-balcony-ideas-apartment/933079520895)
small outdoor balcony ideas (https://app.pinclicks.com/keyword/small-outdoor-balcony-ideas/928005669014)
small balcony inspiration (https://app.pinclicks.com/keyword/small-balcony-inspiration/920631215063)
balcony seating ideas (https://app.pinclicks.com/keyword/balcony-seating-ideas/928243474976)"
931501430911,"balcony furniture apartment",https://www.pinterest.com/ideas/balcony-furniture-apartment/931501430911,1341,0,,
940130195492,"balcony pallet furniture",https://www.pinterest.com/ideas/balcony-pallet-furniture/940130195492,507,0,"diy and crafts (https://app.pinclicks.com/keyword/diy-and-crafts/934876475639)
diy interior (https://app.pinclicks.com/keyword/diy-interior/947657535178)
diy furniture (https://app.pinclicks.com/keyword/diy-furniture/913679799510)","pallet seating outdoor (https://app.pinclicks.com/keyword/pallet-seating-outdoor/914852602174)
diy balcony furniture (https://app.pinclicks.com/keyword/diy-balcony-furniture/917175793394)
pallet furniture indoor (https://app.pinclicks.com/keyword/pallet-furniture-indoor/903582698698)
pallet lounge (https://app.pinclicks.com/keyword/pallet-lounge/905823559944)
pallet chairs outdoor (https://app.pinclicks.com/keyword/pallet-chairs-outdoor/933833034836)
pallet furniture outdoor easy (https://app.pinclicks.com/keyword/pallet-furniture-outdoor-easy/952824930047)
pallet couch outdoor (https://app.pinclicks.com/keyword/pallet-couch-outdoor/930570398832)
pallet furniture ideas (https://app.pinclicks.com/keyword/pallet-furniture-ideas/901684848689)
pallet sofa outdoor (https://app.pinclicks.com/keyword/pallet-sofa-outdoor/932436302485)
pallet garden furniture (https://app.pinclicks.com/keyword/pallet-garden-furniture/938291443223)"
950667034181,"modern balcony furniture",https://www.pinterest.com/ideas/modern-balcony-furniture/950667034181,608,0,,
940293963979,"outdoor furniture balcony",https://www.pinterest.com/ideas/outdoor-furniture-balcony/940293963979,422,0,,
