ID,Label,URL,"Search Volume",Followers,Taxonomy,"Related Interests"
902363917406,"patio design",https://www.pinterest.com/ideas/patio-design/902363917406,0,0,"design (https://app.pinclicks.com/keyword/design/902065567321)
interior design (https://app.pinclicks.com/keyword/interior-design/922773544354)","back patio ideas (https://app.pinclicks.com/keyword/back-patio-ideas/917110139686)
cozy backyard ideas (https://app.pinclicks.com/keyword/cozy-backyard-ideas/914354962020)
driveway ideas (https://app.pinclicks.com/keyword/driveway-ideas/942395088722)
outdoor living space (https://app.pinclicks.com/keyword/outdoor-living-space/945523760935)
paver patio ideas (https://app.pinclicks.com/keyword/paver-patio-ideas/907090970551)
screened in porch (https://app.pinclicks.com/keyword/screened-in-porch/915778611317)
outside patio ideas (https://app.pinclicks.com/keyword/outside-patio-ideas/930372925147)
back porch ideas (https://app.pinclicks.com/keyword/back-porch-ideas/953446670961)
small backyard ideas (https://app.pinclicks.com/keyword/small-backyard-ideas/944097708271)
gazebo ideas backyard (https://app.pinclicks.com/keyword/gazebo-ideas-backyard/948461088860)"
947822633420,"rooftop patio design",https://www.pinterest.com/ideas/rooftop-patio-design/947822633420,82990,0,"design (https://app.pinclicks.com/keyword/design/902065567321)
interior design (https://app.pinclicks.com/keyword/interior-design/922773544354)
patio design (https://app.pinclicks.com/keyword/patio-design/902363917406)","roof top terrace designs (https://app.pinclicks.com/keyword/roof-top-terrace-designs/918669563171)
outdoor rooftop patio ideas (https://app.pinclicks.com/keyword/outdoor-rooftop-patio-ideas/901875991219)
home terrace ideas rooftops (https://app.pinclicks.com/keyword/home-terrace-ideas-rooftops/934623388819)
outdoor terrace ideas (https://app.pinclicks.com/keyword/outdoor-terrace-ideas/908879445040)
open terrace ideas (https://app.pinclicks.com/keyword/open-terrace-ideas/960252739937)
small rooftop terrace design (https://app.pinclicks.com/keyword/small-rooftop-terrace-design/915079424189)
outdoor terrace design (https://app.pinclicks.com/keyword/outdoor-terrace-design/958772434251)
small rooftop patio (https://app.pinclicks.com/keyword/small-rooftop-patio/927180846108)
modern gazebo (https://app.pinclicks.com/keyword/modern-gazebo/955281986115)
roof deck ideas rooftop terrace (https://app.pinclicks.com/keyword/roof-deck-ideas-rooftop-terrace/905382720821)"
926505682105,"covered patio design",https://www.pinterest.com/ideas/covered-patio-design/926505682105,17821,3,"design (https://app.pinclicks.com/keyword/design/902065567321)
interior design (https://app.pinclicks.com/keyword/interior-design/922773544354)
patio design (https://app.pinclicks.com/keyword/patio-design/902363917406)","back patio ideas covered (https://app.pinclicks.com/keyword/back-patio-ideas-covered/932861911679)
covered patio ideas attached to house (https://app.pinclicks.com/keyword/covered-patio-ideas-attached-to-house/909493087749)
covered patio extension ideas (https://app.pinclicks.com/keyword/covered-patio-extension-ideas/913417584217)
covered outdoor living rooms (https://app.pinclicks.com/keyword/covered-outdoor-living-rooms/931506824988)
covered deck ideas (https://app.pinclicks.com/keyword/covered-deck-ideas/907648123097)
patio roof ideas attached to house (https://app.pinclicks.com/keyword/patio-roof-ideas-attached-to-house/915434871774)
backyard patio designs attached to house (https://app.pinclicks.com/keyword/backyard-patio-designs-attached-to-house/935746290121)
outdoor living space (https://app.pinclicks.com/keyword/outdoor-living-space/945523760935)
covered patio ideas with fireplace (https://app.pinclicks.com/keyword/covered-patio-ideas-with-fireplace/919524947348)
outdoor covered patio ideas (https://app.pinclicks.com/keyword/outdoor-covered-patio-ideas/922753163623)"
928158677072,"patio pavers design",https://www.pinterest.com/ideas/patio-pavers-design/928158677072,15400,0,"design (https://app.pinclicks.com/keyword/design/902065567321)
interior design (https://app.pinclicks.com/keyword/interior-design/922773544354)
patio design (https://app.pinclicks.com/keyword/patio-design/902363917406)","outdoor paver patio ideas (https://app.pinclicks.com/keyword/outdoor-paver-patio-ideas/916422413300)
backyard paver patio ideas (https://app.pinclicks.com/keyword/backyard-paver-patio-ideas/944691978694)
stone patio ideas (https://app.pinclicks.com/keyword/stone-patio-ideas/956097191667)
paver patio ideas layout (https://app.pinclicks.com/keyword/paver-patio-ideas-layout/958773704101)
paved patio ideas (https://app.pinclicks.com/keyword/paved-patio-ideas/948057950263)
pavers with rocks in between (https://app.pinclicks.com/keyword/pavers-with-rocks-in-between/906297943575)
backyard stone patio ideas (https://app.pinclicks.com/keyword/backyard-stone-patio-ideas/960875515953)
patio stones backyard (https://app.pinclicks.com/keyword/patio-stones-backyard/924848048528)
cement patio ideas backyard (https://app.pinclicks.com/keyword/cement-patio-ideas-backyard/943356061103)
concrete paver patio (https://app.pinclicks.com/keyword/concrete-paver-patio/929576762858)"
932264895748,"patio design ideas",https://www.pinterest.com/ideas/patio-design-ideas/932264895748,12463,0,"design (https://app.pinclicks.com/keyword/design/902065567321)
interior design (https://app.pinclicks.com/keyword/interior-design/922773544354)
patio design (https://app.pinclicks.com/keyword/patio-design/902363917406)","back porch patio ideas (https://app.pinclicks.com/keyword/back-porch-patio-ideas/936114921018)
driveway ideas (https://app.pinclicks.com/keyword/driveway-ideas/942395088722)
concrete patio ideas (https://app.pinclicks.com/keyword/concrete-patio-ideas/957651311903)
backyard design ideas (https://app.pinclicks.com/keyword/backyard-design-ideas/937988966213)
gazebo ideas backyard (https://app.pinclicks.com/keyword/gazebo-ideas-backyard/948461088860)
stamped concrete patio (https://app.pinclicks.com/keyword/stamped-concrete-patio/950233995344)
outdoor living ideas (https://app.pinclicks.com/keyword/outdoor-living-ideas/896256131139)
screened in porch (https://app.pinclicks.com/keyword/screened-in-porch/915778611317)
covered patio ideas (https://app.pinclicks.com/keyword/covered-patio-ideas/923186050911)
back patio ideas (https://app.pinclicks.com/keyword/back-patio-ideas/917110139686)"
894947078199,"flagstone patio design",https://www.pinterest.com/ideas/flagstone-patio-design/894947078199,8061,0,"lawn and garden (https://app.pinclicks.com/keyword/lawn-and-garden/909983286710)
garden design (https://app.pinclicks.com/keyword/garden-design/901468450490)
landscaping (https://app.pinclicks.com/keyword/landscaping/960712206017)","flag stone patio ideas (https://app.pinclicks.com/keyword/flag-stone-patio-ideas/921132080733)
flagstone patio ideas (https://app.pinclicks.com/keyword/flagstone-patio-ideas/948939191697)
backyard stone patio ideas (https://app.pinclicks.com/keyword/backyard-stone-patio-ideas/960875515953)
flat stone patio (https://app.pinclicks.com/keyword/flat-stone-patio/915908152130)
cobblestone patio (https://app.pinclicks.com/keyword/cobblestone-patio/956918548808)
stone patio designs (https://app.pinclicks.com/keyword/stone-patio-designs/894749914436)
outdoor paver patio ideas (https://app.pinclicks.com/keyword/outdoor-paver-patio-ideas/916422413300)
flagstone path (https://app.pinclicks.com/keyword/flagstone-path/937624529178)
paver stone patio (https://app.pinclicks.com/keyword/paver-stone-patio/913826088347)
flagstone pavers (https://app.pinclicks.com/keyword/flagstone-pavers/946336363919)"
953753167810,"small patio design",https://www.pinterest.com/ideas/small-patio-design/953753167810,6818,2,,
903975453781,"patio garden design",https://www.pinterest.com/ideas/patio-garden-design/903975453781,6351,0,"lawn and garden (https://app.pinclicks.com/keyword/lawn-and-garden/909983286710)
garden design (https://app.pinclicks.com/keyword/garden-design/901468450490)","cozy backyard ideas (https://app.pinclicks.com/keyword/cozy-backyard-ideas/914354962020)
back garden ideas (https://app.pinclicks.com/keyword/back-garden-ideas/917303132756)
back patio ideas (https://app.pinclicks.com/keyword/back-patio-ideas/917110139686)
courtyard garden ideas (https://app.pinclicks.com/keyword/courtyard-garden-ideas/941872759851)
garden inspiration ideas (https://app.pinclicks.com/keyword/garden-inspiration-ideas/935356729215)
small backyard ideas (https://app.pinclicks.com/keyword/small-backyard-ideas/944097708271)
small outdoor garden (https://app.pinclicks.com/keyword/small-outdoor-garden/918478137081)
small backyard landscaping (https://app.pinclicks.com/keyword/small-backyard-landscaping/900259892889)
garden patio ideas (https://app.pinclicks.com/keyword/garden-patio-ideas/907962856363)
garden spaces (https://app.pinclicks.com/keyword/garden-spaces/913453014354)"
935662818223,"modern patio design",https://www.pinterest.com/ideas/modern-patio-design/935662818223,5818,0,"design (https://app.pinclicks.com/keyword/design/902065567321)
interior design (https://app.pinclicks.com/keyword/interior-design/922773544354)
patio design (https://app.pinclicks.com/keyword/patio-design/902363917406)","luxury patio design (https://app.pinclicks.com/keyword/luxury-patio-design/958637090342)
modern outdoor patio (https://app.pinclicks.com/keyword/modern-outdoor-patio/916725428219)
modern backyard ideas (https://app.pinclicks.com/keyword/modern-backyard-ideas/922563554187)
modern patio ideas (https://app.pinclicks.com/keyword/modern-patio-ideas/897961810525)
modern backyard landscaping designs (https://app.pinclicks.com/keyword/modern-backyard-landscaping-designs/900227846747)
modern backyard patio (https://app.pinclicks.com/keyword/modern-backyard-patio/933992465333)
patio design ideas (https://app.pinclicks.com/keyword/patio-design-ideas/932264895748)
contemporary backyard landscaping (https://app.pinclicks.com/keyword/contemporary-backyard-landscaping/900979580086)
contemporary patio (https://app.pinclicks.com/keyword/contemporary-patio/928179181161)
outdoor living design (https://app.pinclicks.com/keyword/outdoor-living-design/961219657661)"
949095180653,"design per patio",https://www.pinterest.com/ideas/design-per-patio/949095180653,4755,0,,
